species code,scientific name,family,order,WoRMS AphiaID
AET,Aetapcus maculatus,SYNANCEIIDAE,PERCIFORMES (SCORPAENOIDEI),279511
EHG,Aethaloperca rogaa,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),218168
AEM,Aethotaxis mitopteryx,NOTOTHENIIDAE,PERCIFORMES (NOTOTHENIOIDEI),234660
TZU,Aetobatidae,AETOBATIDAE,MYLIOBATIFORMES,1517438
MAF,Aetobatus flagellum,AETOBATIDAE,MYLIOBATIFORMES,278241
FDD,Aetobatus laticeps,AETOBATIDAE,MYLIOBATIFORMES,712980
MAE,Aetobatus narinari,AETOBATIDAE,MYLIOBATIFORMES,217426
MAO,Aetobatus ocellatus,AETOBATIDAE,MYLIOBATIFORMES,278243
AQX,Aetobatus spp,AETOBATIDAE,MYLIOBATIFORMES,
MPA,Aetomylaeus asperrimus,MYLIOBATIDAE,MYLIOBATIFORMES,1019180
MPO,Aetomylaeus bovinus,MYLIOBATIDAE,MYLIOBATIFORMES,871951
RYM,Aetomylaeus maculatus,MYLIOBATIDAE,MYLIOBATIFORMES,217428
RYV,Aetomylaeus milvus,MYLIOBATIDAE,MYLIOBATIFORMES,278474
RYH,Aetomylaeus nichofii,MYLIOBATIDAE,MYLIOBATIFORMES,278475
RJX,Aetomylaeus spp,MYLIOBATIDAE,MYLIOBATIFORMES,
RYE,Aetomylaeus vespertilio,MYLIOBATIDAE,MYLIOBATIFORMES,217427
IUM,Afrololigo mercatoris,LOLIGINIDAE,CEPHALOPODA (SQUIDS),410041
AFZ,Afronandus sheljuzhkoi,POLYCENTRIDAE,CICHLIFORMES,
NEY,Afronemacheilus abyssinicus,NEMACHEILIDAE,CYPRINIFORMES,
DQE,Afruca tangeri,OCYPODIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,955160
MXP,Agamyxis pectinifrons,DORADIDAE,SILURIFORMES,
DQG,Agaricia agaricites,AGARICIIDAE,CNIDARIA (ANTHOZOA) HEXACORALLIA,287911
DQI,Agaricia fragilis,AGARICIIDAE,CNIDARIA (ANTHOZOA) HEXACORALLIA,287912
DQJ,Agaricia lamarcki,AGARICIIDAE,CNIDARIA (ANTHOZOA) HEXACORALLIA,287915
DQK,Agaricia tenuifolia,AGARICIIDAE,CNIDARIA (ANTHOZOA) HEXACORALLIA,287916
GNU,Ageneiosus dentatus,AUCHENIPTERIDAE,SILURIFORMES,
GJZ,Ageneiosus inermis,AUCHENIPTERIDAE,SILURIFORMES,
GNQ,Ageneiosus marmoratus,AUCHENIPTERIDAE,SILURIFORMES,
GNW,Ageneiosus militaris,AUCHENIPTERIDAE,SILURIFORMES,
GKB,Ageneiosus pardalis,AUCHENIPTERIDAE,SILURIFORMES,
GNY,Ageneiosus polystictus,AUCHENIPTERIDAE,SILURIFORMES,
GNK,Ageneiosus ucayalensis,AUCHENIPTERIDAE,SILURIFORMES,
GNI,Ageneiosus valenciennesi,AUCHENIPTERIDAE,SILURIFORMES,
GNJ,Ageneiosus vittatus,AUCHENIPTERIDAE,SILURIFORMES,
AJD,Agonomalus jordani,AGONIDAE,PERCIFORMES (COTTOIDEI),367712
AVU,Agonopsis vulsa,AGONIDAE,PERCIFORMES (COTTOIDEI),279522
FOG,Agonostomus catalai,MUGILIDAE,MUGILIFORMES,218877
MAJ,Agonostomus telfairii,MUGILIDAE,MUGILIFORMES,218876
AFT,Agonus cataphractus,AGONIDAE,PERCIFORMES (COTTOIDEI),127190
AGE,Agosia chrysogaster,LEUCISCIDAE,CYPRINIFORMES,
AGP,Agrostichthys parkeri,REGALECIDAE,LAMPRIFORMES,279523
UGD,Aguarunichthys inpai,PIMELODIDAE,SILURIFORMES,
UYT,Aguarunichthys torosus,PIMELODIDAE,SILURIFORMES,
AOE,Ahlia egmontis,OPHICHTHIDAE,ANGUILLIFORMES,158595
AIY,Ahliesaurus berryi,NOTOSUDIDAE,AULOPIFORMES,126347
HFJ,Ahnfeltia fastigiata,AHNFELTIACEAE,RHODOPHYTA (FLORIDEOPHYCEAE),372235
HFH,Ahnfeltia plicata,AHNFELTIACEAE,RHODOPHYTA (FLORIDEOPHYCEAE),144422
AKZ,Aiakas zinorum,ZOARCIDAE,PERCIFORMES (ZOARCOIDEI),279525
AIX,Aidablennius sphynx,BLENNIIDAE,BLENNIIFORMES,126760
AIC,Ailia coila,AILIIDAE,SILURIFORMES,279526
QDR,Ailiichthys punctata,AILIIDAE,SILURIFORMES,
IPN,Aioliops novaeguineae,GOBIIDAE,GOBIIFORMES,279529
AKN,Akarotaxis nudiceps,BATHYDRACONIDAE,PERCIFORMES (NOTOTHENIOIDEI),234600
ABV,Alabes parvula,GOBIESOCIDAE,BLENNIIFORMES,279541
AJC,Alaria esculenta,ALARIACEAE,HETEROKONTOPHYTA (PHAEOPHYCEAE),145716
WAP,Alaria pylaiei,ALARIACEAE,HETEROKONTOPHYTA (PHAEOPHYCEAE),494942
DGY,Albula argentea,ALBULIDAE,ALBULIFORMES,275407
BGV,Albula glossodonta,ALBULIDAE,ALBULIFORMES,212255
BOF,Albula vulpes,ALBULIDAE,ALBULIFORMES,212256
ABA,Albulichthys albuloides,CYPRINIDAE,CYPRINIFORMES,279543
ALU,Albulidae,ALBULIDAE,ALBULIFORMES,151805
BNK,Albunea lucasia,ALBUNEIDAE,DECAPODA (PLEOCYEMATA) ANOMURA,467803
ABI,Alburnoides bipunctatus,LEUCISCIDAE,CYPRINIFORMES,154288
ABD,Alburnus albidus,LEUCISCIDAE,CYPRINIFORMES,
ALR,Alburnus alburnus,LEUCISCIDAE,CYPRINIFORMES,154285
NUC,Alburnus chalcoides,LEUCISCIDAE,CYPRINIFORMES,307757
AWT,Alburnus tarichi,LEUCISCIDAE,CYPRINIFORMES,
HBW,Alca torda,ALCIDAE,CHARADRIIFORMES,137128
AHO,Alcichthys elongatus,PSYCHROLUTIDAE,PERCIFORMES (COTTOIDEI),279545
HBB,Alcidae,ALCIDAE,CHARADRIIFORMES,136987
AJO,Alcithoe larochei,VOLUTIDAE,GASTROPODA,385239
NAH,Alcockpenaeopsis hungerfordii,PENAEIDAE,DECAPODA (DENDROBRANCHIATA) PENAEOIDEA,584932
DUY,Alcyonidium diaphanum,ALCYONIDIIDAE,BRYOZOA,111597
DUZ,Alcyonidium parasiticum,ALCYONIDIIDAE,BRYOZOA,111604
AJZ,Alcyoniidae (Octocorallia),ALCYONIIDAE,CNIDARIA (ANTHOZOA) OCTOCORALLIA,
DVT,Alcyonium digitatum,ALCYONIIDAE,CNIDARIA (ANTHOZOA) OCTOCORALLIA,125333
MAD,Aldrichetta forsteri,MUGILIDAE,MUGILIFORMES,279546
JND,Aldrovandia affinis,HALOSAURIDAE,NOTACANTHIFORMES,126637
JBC,Aldrovandia gracilis,HALOSAURIDAE,NOTACANTHIFORMES,157880
JBD,Aldrovandia phalacra,HALOSAURIDAE,NOTACANTHIFORMES,126638
NHV,Aldrovandia rostrata,HALOSAURIDAE,NOTACANTHIFORMES,272739
LIJ,Alectis ciliaris,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),159629
LTD,Alectis indica,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),302283
LTU,Alectrias alectrolophus,STICHAEIDAE,PERCIFORMES (ZOARCOIDEI),279547
RIU,Alectridium aurantiacum,STICHAEIDAE,PERCIFORMES (ZOARCOIDEI),254574
KNP,Alectryonella plicatula,OSTREIDAE,BIVALVIA,506699
LSJ,Alepes djedaba,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),126800
JWY,Alepes kleinii,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),273268
LSN,Alepes melanoptera,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),273269
LVX,Alepes spp,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),
LSV,Alepes vari,CARANGIDAE,CARANGIFORMES (CARANGOIDEI),218383
ALO,Alepisaurus brevirostris,ALEPISAURIDAE,AULOPIFORMES,126332
ALX,Alepisaurus ferox,ALEPISAURIDAE,AULOPIFORMES,126333
ALI,Alepisaurus spp,ALEPISAURIDAE,AULOPIFORMES,
PZC,Alepocephalidae,ALEPOCEPHALIDAE,ALEPOCEPHALIFORMES,125507
JNH,Alepocephalus agassizii,ALEPOCEPHALIDAE,ALEPOCEPHALIFORMES,126681
AVS,Alepocephalus australis,ALEPOCEPHALIDAE,ALEPOCEPHALIFORMES,217603
ALC,Alepocephalus bairdii,ALEPOCEPHALIDAE,ALEPOCEPHALIFORMES,126682
PHL,Alepocephalus longiceps,ALEPOCEPHALIDAE,ALEPOCEPHALIFORMES,272844
DDH,Alepocephalus productus,ALEPOCEPHALIDAE,ALEPOCEPHALIFORMES,126683
PHO,Alepocephalus rostratus,ALEPOCEPHALIDAE,ALEPOCEPHALIFORMES,126684
ALH,Alepocephalus spp,ALEPOCEPHALIDAE,ALEPOCEPHALIFORMES,
AHK,Alertichthys blacki,ZANCLORHYNCHIDAE,PERCIFORMES (SCORPAENOIDEI),279552
AEB,Alestes baremoze,ALESTIDAE,CHARACIFORMES,
AED,Alestes dentex,ALESTIDAE,CHARACIFORMES,
XAE,Alestes spp,ALESTIDAE,CHARACIFORMES,
VJX,Alestidae,ALESTIDAE,CHARACIFORMES,
DUB,Alestopetersius bifasciatus,ALESTIDAE,CHARACIFORMES,
AEH,Alestopetersius brichardi,ALESTIDAE,CHARACIFORMES,
AFU,Alfaro cultratus,POECILIIDAE,CYPRINODONTIFORMES,
SWX,Algae,,PLANTAE AQUATICAE MISCELLANEA,
AVL,Algansea lacustris,LEUCISCIDAE,CYPRINIFORMES,
UGA,Aliger gallus,STROMBIDAE,GASTROPODA,419692
COO,Aliger gigas,STROMBIDAE,GASTROPODA,1429769
WVI,Alitta virens (formerly Nereis virens),NEREIDIDAE,ANELLIDA (POLYCHAETA),
HBH,Alle alle,ALCIDAE,CHARADRIIFORMES,137129
JWZ,Allenbatrachus grunniens,BATRACHOIDIDAE,BATRACHOIDIFORMES,221345
ALG,Allenichthys glauerti,HISTIOPHRYNIDAE,LOPHIIFORMES,279553
AGM,Alligator mississippiensis,ALLIGATORIDAE,CROCODYLIA,886665
GTW,Alligator sinensis,ALLIGATORIDAE,CROCODYLIA,
GLJ,Alloblennius jugularis,BLENNIIDAE,BLENNIIFORMES,278027
AIV,Alloblennius parvus,BLENNIIDAE,BLENNIIFORMES,219230
CJO,Allocareproctus jordani,LIPARIDAE,PERCIFORMES (COTTOIDEI),279555
LLH,Alloclinus holderi,LABRISOMIDAE,BLENNIIFORMES,279560
NIY,Allocyttus folletti,OREOSOMATIDAE,ZEIFORMES,254555
DMY,Allocyttus guineensis,OREOSOMATIDAE,ZEIFORMES,275299
BOE,Allocyttus niger,OREOSOMATIDAE,ZEIFORMES,234810
AHX,Allocyttus spp,OREOSOMATIDAE,ZEIFORMES,
ALL,Allocyttus verrucosus,OREOSOMATIDAE,ZEIFORMES,127422
ADU,Allodontichthys hubbsi,GOODEIDAE,CYPRINODONTIFORMES,
ATZ,Allodontichthys tamazulae,GOODEIDAE,CYPRINODONTIFORMES,
XAD,Allomicrodesmus dorotheae,XENISTHMIDAE,GOBIIFORMES,279561
AYT,Allomycterus pilatus,DIODONTIDAE,TETRAODONTIFORMES,279562
AFR,Alloophorus robustus,GOODEIDAE,CYPRINODONTIFORMES,
OAE,Allosmerus elongatus,OSMERIDAE,OSMERIFORMES,279564
OUK,Alloteuthis africana,LOLIGINIDAE,CEPHALOPODA (SQUIDS),225555
OUM,Alloteuthis media,LOLIGINIDAE,CEPHALOPODA (SQUIDS),153134
OUW,Alloteuthis spp,LOLIGINIDAE,CEPHALOPODA (SQUIDS),
OUL,Alloteuthis subulata,LOLIGINIDAE,CEPHALOPODA (SQUIDS),153131
SLT,Allothunnus fallai,SCOMBRIDAE,SCOMBRIFORMES (SCOMBROIDEI),219707
NFC,Allotoca catarinae,GOODEIDAE,CYPRINODONTIFORMES,
ADE,Allotoca dugesii,GOODEIDAE,CYPRINODONTIFORMES,
LHQ,Alluroteuthis antarcticus,NEOTEUTHIDAE,CEPHALOPODA (SQUIDS),325302
PTH,Alopias pelagicus,ALOPIIDAE,LAMNIFORMES,220019
THR,Alopias spp,ALOPIIDAE,LAMNIFORMES,
BTH,Alopias superciliosus,ALOPIIDAE,LAMNIFORMES,105835
ALV,Alopias vulpinus,ALOPIIDAE,LAMNIFORMES,105836
TWW,Alopiidae,ALOPIIDAE,LAMNIFORMES,105700
BBH,Alosa aestivalis,ALOSIDAE,CLUPEIFORMES,158667
CUA,Alosa alabamae,ALOSIDAE,CLUPEIFORMES,272248
ASD,Alosa alosa,ALOSIDAE,CLUPEIFORMES,126413
SHD,"Alosa alosa, A. fallax",ALOSIDAE,CLUPEIFORMES,
CUK,Alosa braschnikowi,ALOSIDAE,CLUPEIFORMES,272249
CUI,Alosa caspia,ALOSIDAE,CLUPEIFORMES,126414
CKT,Alosa curensis,ALOSIDAE,CLUPEIFORMES,300333
TSD,Alosa fallax,ALOSIDAE,CLUPEIFORMES,126415
SHC,Alosa immaculata,ALOSIDAE,CLUPEIFORMES,272251
CUE,Alosa kessleri,ALOSIDAE,CLUPEIFORMES,272252
SHE,Alosa maeotica,ALOSIDAE,CLUPEIFORMES,272253
SHH,Alosa mediocris,ALOSIDAE,CLUPEIFORMES,158668
ALE,Alosa pseudoharengus,ALOSIDAE,CLUPEIFORMES,158669
SHA,Alosa sapidissima,ALOSIDAE,CLUPEIFORMES,158670
CUV,Alosa saposchnikowii,ALOSIDAE,CLUPEIFORMES,272254
CUH,Alosa sphaerocephala,ALOSIDAE,CLUPEIFORMES,272255
SHZ,Alosa spp,ALOSIDAE,CLUPEIFORMES,
LSF,Alphestes afer,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),279567
LWV,Alphestes immaculatus,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),279568
LST,Alphestes multiguttatus,EPINEPHELIDAE,PERCIFORMES (PERCOIDEI),279569
FEI,Alpheus bisincisus,ALPHEIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,210537
FEB,Alpheus brevicristatus,ALPHEIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,514838
FED,Alpheus digitalis,ALPHEIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,514862
FEU,Alpheus euphrosyne,ALPHEIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,210507
FEL,Alpheus glaber,ALPHEIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,107477
FEG,Alpheus gracilipes,ALPHEIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,210514
FEE,Alpheus heterochaelis,ALPHEIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,158348
FEH,Alpheus hoplocheles,ALPHEIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,514892
FEJ,Alpheus japonicus,ALPHEIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,514899
FES,Alpheus lottini,ALPHEIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,210544
FEP,Alpheus spongiarum,ALPHEIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,210503
FZK,Alpheus spp,ALPHEIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,
FET,Alpheus stephensoni,ALPHEIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,514974
DMH,Alsidium helminthochorton,RHODOMELACEAE,RHODOPHYTA (FLORIDEOPHYCEAE),144785
AIE,Alticorpus macrocleithrum,CICHLIDAE,CICHLIFORMES,
AIJ,Alticus kirkii,BLENNIIDAE,BLENNIIFORMES,219233
DDT,Altigena yunnanensis,CYPRINIDAE,CYPRINIFORMES,
AGV,Altolamprologus calvus,CICHLIDAE,CICHLIFORMES,
AVH,Aluterus heudelotii,MONACANTHIDAE,TETRAODONTIFORMES,159489
ALM,Aluterus monoceros,MONACANTHIDAE,TETRAODONTIFORMES,127407
AWI,Aluterus schoepfii,MONACANTHIDAE,TETRAODONTIFORMES,159490
ALN,Aluterus scriptus,MONACANTHIDAE,TETRAODONTIFORMES,159491
ALT,Aluterus spp,MONACANTHIDAE,TETRAODONTIFORMES,
NSK,Amanses scopas,MONACANTHIDAE,TETRAODONTIFORMES,212242
AHJ,Amaralia hypsiura,ASPREDINIDAE,SILURIFORMES,
BMH,Amarginops hildae,CLAROTEIDAE,SILURIFORMES,
EQT,Amarilladesma mactroides,MESODESMATIDAE,BIVALVIA,505790
IUC,Amarsipus carlsbergi,AMARSIPIDAE,SCOMBRIFORMES (STROMATEOIDEI),219735
IHN,Amatitlania nigrofasciata,CICHLIDAE,CICHLIFORMES,
EAS,Amazonsprattus scintilla,ENGRAULIDAE,CLUPEIFORMES,
AIB,Ambassidae,AMBASSIDAE,MUGILIFORMES,151432
MSE,Ambassis ambassis,AMBASSIDAE,MUGILIFORMES,277730
MBG,Ambassis gymnocephalus,AMBASSIDAE,MUGILIFORMES,220044
MBJ,Ambassis jacksoniensis,AMBASSIDAE,MUGILIFORMES,277734
MBN,Ambassis natalensis,AMBASSIDAE,MUGILIFORMES,220039
AKR,Ambloplites rupestris,CENTRARCHIDAE,CENTRARCHIFORMES,
LYM,Amblyceps mangois,AMBLYCIPITIDAE,SILURIFORMES,
HTX,Amblychaeturichthys hexanema,GOBIIDAE,GOBIIFORMES,279573
MBI,Amblychaeturichthys sciistius,GOBIIDAE,GOBIIFORMES,279574
ACW,Amblycirrhitus earnshawi,CIRRHITIDAE,CENTRARCHIFORMES,277567
DZG,Amblydoras gonzalezi,DORADIDAE,SILURIFORMES,
MBU,Amblyeleotris aurora,GOBIIDAE,GOBIIFORMES,209272
JXA,Amblyeleotris diagonalis,GOBIIDAE,GOBIIFORMES,209269
JXB,Amblyeleotris downingi,GOBIIDAE,GOBIIFORMES,278963
JXC,Amblyeleotris periophthalmus,GOBIIDAE,GOBIIFORMES,312917
JXD,Amblyeleotris triguttata,GOBIIDAE,GOBIIFORMES,278984
AGC,Amblygaster clupeoides,DOROSOMATIDAE,CLUPEIFORMES,278995
AGL,Amblygaster leiogaster,DOROSOMATIDAE,CLUPEIFORMES,217440
AGS,Amblygaster sirm,DOROSOMATIDAE,CLUPEIFORMES,217439
ADH,Amblyglyphidodon aureus,POMACENTRIDAE,BLENNIIFORMES,277595
MBL,Amblygobius albimaculatus,GOBIIDAE,GOBIIFORMES,219379
IEC,Amblygobius nocturnus,GOBIIDAE,GOBIIFORMES,219377
ABL,Amblypharyngodon melettinus,DANIONIDAE,CYPRINIFORMES,
ABC,Amblypharyngodon microlepis,DANIONIDAE,CYPRINIFORMES,
ABO,Amblypharyngodon mola,DANIONIDAE,CYPRINIFORMES,
AYJ,Amblypomacentrus breviceps,POMACENTRIDAE,BLENNIIFORMES,279576
SRR,Amblyraja georgiana,RAJIDAE,RAJIFORMES,234607
RJG,Amblyraja hyperborea,RAJIDAE,RAJIFORMES,105863
RJJ,Amblyraja jenseni,RAJIDAE,RAJIFORMES,105864
RJR,Amblyraja radiata,RAJIDAE,RAJIFORMES,105865
RFA,Amblyraja taaf,RAJIDAE,RAJIFORMES,234766
ABT,Amblyrhynchichthys truncatus,CYPRINIDAE,CYPRINIFORMES,
MBH,Amblyrhynchote honckenii,TETRAODONTIDAE,TETRAODONTIFORMES,1805560
NEG,Ambophthalmos angustus,PSYCHROLUTIDAE,PERCIFORMES (COTTOIDEI),279357
GMS,Ameca splendens,GOODEIDAE,CYPRINODONTIFORMES,
AYQ,Ameghinomya antiqua,VENERIDAE,BIVALVIA,507438
IAB,Ameiurus brunneus,ICTALURIDAE,SILURIFORMES,
ITC,Ameiurus catus,ICTALURIDAE,SILURIFORMES,1023048
ITM,Ameiurus melas,ICTALURIDAE,SILURIFORMES,
ITN,Ameiurus natalis,ICTALURIDAE,SILURIFORMES,
ITE,Ameiurus nebulosus,ICTALURIDAE,SILURIFORMES,
IAP,Ameiurus platycephalus,ICTALURIDAE,SILURIFORMES,
IAS,Ameiurus serracanthus,ICTALURIDAE,SILURIFORMES,
XAM,Ameiurus spp,ICTALURIDAE,SILURIFORMES,
RLG,Amerana aurora,RANIDAE,ANURA,
MDQ,Americardia media,CARDIIDAE,BIVALVIA,420847
KKD,Americhiton andersoni,ACANTHOCHITONIDAE,POLYPLACOPHORA,419321
AAC,Amia calva,AMIIDAE,AMIIFORMES,
FOU,Amietia fuscigula,PYXICEPHALIDAE,ANURA,
FOV,Amietia vertebralis,PYXICEPHALIDAE,ANURA,
OHY,Amioides polyacanthus,APOGONIDAE,GOBIIFORMES,1017557
AYP,Ammocrypta clara,PERCIDAE,PERCIFORMES (PERCOIDEI),
AYU,Ammocrypta pellucida,PERCIDAE,PERCIFORMES (PERCOIDEI),
AXE,Ammocryptocharax elegans,CRENUCHIDAE,CHARACIFORMES,
AVM,Ammodytes americanus,AMMODYTIDAE,LABRIFORMES (URANOSCOPOIDEI),159587
QLH,Ammodytes marinus,AMMODYTIDAE,LABRIFORMES (URANOSCOPOIDEI),126751
PAS,Ammodytes personatus,AMMODYTIDAE,LABRIFORMES (URANOSCOPOIDEI),272967
SAN,Ammodytes spp,AMMODYTIDAE,LABRIFORMES (URANOSCOPOIDEI),
ABZ,Ammodytes tobianus,AMMODYTIDAE,LABRIFORMES (URANOSCOPOIDEI),126752
XOX,Ammodytidae,AMMODYTIDAE,LABRIFORMES (URANOSCOPOIDEI),125516
BKG,Ammodytoides gilli,AMMODYTIDAE,LABRIFORMES (URANOSCOPOIDEI),276856
YTE,Ammodytoides renniei,AMMODYTIDAE,LABRIFORMES (URANOSCOPOIDEI),219347
MJR,Ammotretis lituratus,RHOMBOSOLEIDAE,CARANGIFORMES (PLEURONECTOIDEI),279582
MJO,Ammotretis rostratus,RHOMBOSOLEIDAE,CARANGIFORMES (PLEURONECTOIDEI),279584
MNF,Amniataba affinis,TERAPONTIDAE,CENTRARCHIFORMES,
AWY,Amphiarius phrygiatus,ARIIDAE,SILURIFORMES,279586
AWR,Amphiarius rugispinis,ARIIDAE,SILURIFORMES,279587
AFX,Amphibolis antarctica,CYMODOCEACEAE,TRACHEOPHYTA (ALISMATALES),374718
MPH,Amphichaetodon howensis,CHAETODONTIDAE,ACANTHURIFORMES,279588
BAY,Amphichthys cryptocentrus,BATRACHOIDIDAE,BATRACHOIDIFORMES,279590
ZIW,Amphidromus javanicus,CAMAENIDAE,GASTROPODA,
LUT,Amphilius platychir,AMPHILIIDAE,SILURIFORMES,
AII,Amphilophus citrinellus,CICHLIDAE,CICHLIFORMES,
IHS,Amphilophus istlanus,CICHLIDAE,CICHLIFORMES,
FDO,Amphilophus labiatus,CICHLIDAE,CICHLIFORMES,
OUJ,Amphioctopus aegina,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),534097
OTY,Amphioctopus burryi,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),420653
OFY,Amphioctopus fangsiao,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),534733
OQR,Amphioctopus membranaceus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),535830
OCW,Amphioctopus neglectus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),535842
AQM,Amphipoda,,AMPHIPODA,1135
AFP,Amphiprion akallopisos,POMACENTRIDAE,BLENNIIFORMES,212770
AFY,Amphiprion akindynos,POMACENTRIDAE,BLENNIIFORMES,278392
JIO,Amphiprion allardi,POMACENTRIDAE,BLENNIIFORMES,212771
EMB,Amphiprion biaculeatus,POMACENTRIDAE,BLENNIIFORMES,1605249
FAP,Amphiprion clarkii,POMACENTRIDAE,BLENNIIFORMES,212783
IED,Amphiprion sebae,POMACENTRIDAE,BLENNIIFORMES,212772
MFA,Amphistichus argenteus,EMBIOTOCIDAE,BLENNIIFORMES,279594
MXT,Amphithrax armatus,MITHRACIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,1258710
FZL,Amphiura filiformis,AMPHIURIDAE,ECHINODERMATA (OPHIUROIDEA),125080
QOR,Ampulla priamus,VOLUTIDAE,GASTROPODA,141963
UMY,Amusium papyraceum,PECTINIDAE,BIVALVIA,
UMP,Amusium pleuronectes,PECTINIDAE,BIVALVIA,215388
QNG,Anabarilius grahami,XENOCYPRIDIDAE,CYPRINIFORMES,
ANY,Anabarilius polylepis,XENOCYPRIDIDAE,CYPRINIFORMES,
FPC,Anabas testudineus,ANABANTIDAE,ANABANTIFORMES,279597
AAW,Anableps anableps,ANABLEPIDAE,CYPRINODONTIFORMES,279598
RAU,Anacanthobatis marmorata,ANACANTHOBATIDAE,RAJIFORMES,1016599
NAT,Anacanthus barbatus,MONACANTHIDAE,TETRAODONTIFORMES,279601
NDQ,Anadara antiquata,ARCIDAE,BIVALVIA,207754
NDU,Anadara biangulata,ARCIDAE,BIVALVIA,504306
FCR,Anadara brasiliana,ARCIDAE,BIVALVIA,504322
ACB,Anadara broughtonii,ARCIDAE,BIVALVIA,504357
FCE,Anadara chemnitzii,ARCIDAE,BIVALVIA,504337
NDC,Anadara corbuloides,ARCIDAE,BIVALVIA,138783
KFC,Anadara cornea,ARCIDAE,BIVALVIA,504346
NDE,Anadara ferruginea,ARCIDAE,BIVALVIA,504349
NDV,Anadara gibbosa,ARCIDAE,BIVALVIA,504350
FCL,Anadara globosa,ARCIDAE,BIVALVIA,504351
FCI,Anadara inaequivalvis,ARCIDAE,BIVALVIA,138785
FCD,Anadara indica,ARCIDAE,BIVALVIA,504315
MCL,Anadara kagoshimensis,ARCIDAE,BIVALVIA,504360
NDM,Anadara mazatlanica,ARCIDAE,BIVALVIA,504320
NDL,Anadara notabilis,ARCIDAE,BIVALVIA,420712
FKP,Anadara pilula,ARCIDAE,BIVALVIA,504339
NQR,Anadara reinharti,ARCIDAE,BIVALVIA,504328
DRG,Anadara senegalensis,ARCIDAE,BIVALVIA,504316
NRQ,Anadara similis,ARCIDAE,BIVALVIA,504295
BLS,Anadara spp,ARCIDAE,BIVALVIA,
NQT,Anadara tuberculosa,ARCIDAE,BIVALVIA,504313
ADG,Anadoras grypus,DORADIDAE,SILURIFORMES,
AZH,Anaecypris hispanica,LEUCISCIDAE,CYPRINIFORMES,
JIP,Anampses caeruleopunctatus,LABRIDAE,LABRIFORMES (LABROIDEI),218920
NAF,Anampses geographicus,LABRIDAE,LABRIFORMES (LABROIDEI),218916
NBD,Anampses meleagrides,LABRIDAE,LABRIFORMES (LABROIDEI),218923
NRE,Anaora tentaculata,CALLIONYMIDAE,SYNGNATHIFORMES,279602
YVN,Anapagurus chiroacanthus,PAGURIDAE,DECAPODA (PLEOCYEMATA) ANOMURA,107215
NIJ,Anapagurus laevis,PAGURIDAE,DECAPODA (PLEOCYEMATA) ANOMURA,107218
AMA,Anarchias allardicei,MURAENIDAE,ANGUILLIFORMES,217464
SAQ,Anarchopterus criniger,SYNGNATHIDAE,SYNGNATHIFORMES,279603
CAB,Anarhichas denticulatus,ANARHICHADIDAE,PERCIFORMES (ZOARCOIDEI),126757
CAA,Anarhichas lupus,ANARHICHADIDAE,PERCIFORMES (ZOARCOIDEI),126758
CAS,Anarhichas minor,ANARHICHADIDAE,PERCIFORMES (ZOARCOIDEI),126759
CAT,Anarhichas spp,ANARHICHADIDAE,PERCIFORMES (ZOARCOIDEI),
NAC,Anarrhichthys ocellatus,ANARHICHADIDAE,PERCIFORMES (ZOARCOIDEI),279605
TZC,Anas crecca,ANATIDAE,ANSERIFORMES,158943
TZF,Anas platyrhynchos,ANATIDAE,ANSERIFORMES,148791
TZH,Anatidae,ANATIDAE,ANSERIFORMES,136973
YKQ,Ancherythroculter nigrocauda,XENOCYPRIDIDAE,CYPRINIFORMES,
NCT,Anchichoerops natalensis,LABRIDAE,LABRIFORMES (LABROIDEI),218924
EAA,Anchoa argentivittata,ENGRAULIDAE,CLUPEIFORMES,275507
